post_id,post_date,keyword_group,matched_keywords,post_text,marriage_attitude,coding_note
4720611211352599,2021-12-31 23:34:00,fertility,生育,新的一年准备一张老公登记表2025年可以开始填姓名：性别：男出生年月：籍贯：爱好：特长：理想伴侣的样子：参加工作情况：毕业院校：是否为独生子：生育计划：联系电话：父母联系电话：是否给过：尺寸：（前任低于三个总时长低于三年的优先厨房特长生优先）好！做梦表已生成！未来可欺！,0,neutral/unclear
4720610720096212,2021-12-31 23:32:00,fertility,生育,2021年生了孩子，交了房，算是又完成了两件大事希望来年家人身体健康，等等茁壮生长。,1,neutral/unclear
4720608817186688,2021-12-31 23:25:00,fertility,生育,2021从新婚小姐姐变成新手麻麻，去了很多地方。从天寒地冻的长沙到了高山佛光的九华山，再到推门见山低头观水的桂林；年中见证了过总短暂的爱情哈哈哈，去了长沙亏得哗啦啦；为了履行我电灯泡的职责追随小赵老王去了三亚，结果李老师和你们一起快乐游泳，而我站在酒店的廊桥发呆😳，看见了久违的大海和宏伟精致南海观音；年末去了昆明小村、丽江香格里拉，瞻仰了藏传佛教的松赞林寺，最后给自己来了一刀，生了宝莱小崽崽。这一年是原地踏步的一年，我对于事业或者单位是完全没有进步的，三月底公考放弃，各种报名放弃，明年的文职应该也不会去了，啊好荒废却快乐，总是怀念在交通厅在高速，从来不想在这里更上一层楼，太懒惰，时间追着我们赶，为了小宝莱，还是要努力，希望我的宝莱健健康康，感谢感恩2021加油2022。,1,neutral/unclear
4720608695552898,2021-12-31 23:24:00,fertility,生育,有些惊讶吧还是，怎么我这样害怕生育之苦的人，有一天也会想象你我若有一个女儿还是什么样子，我倒希望她很像你，又希望她不像你，能娇纵一些，女孩子嘛，我爸说总是要有些娇气在身上才懂得爱自己。现在我觉得，男孩子也要有的。你要好好的啊@TFBOYS-王俊凯,1,neutral/unclear
4720607520362203,2021-12-31 23:20:00,fertility,生育,这句话并没有什么问题，因为想结婚的男人一般都想要孩子。东亚文化中生育和婚姻是严格绑定的，男人想要孩子必须结婚。你当然可以找不想生孩子的男人，但是....如果男人不要孩子，婚姻对于男人就不再是刚需。所以，会出现：想结婚的男人基本都会要孩子，不要孩子的男人也不愿意结婚。如果真想找男丁克，就别去相亲了，去相亲的男人都是想结婚要孩子，不想要孩子的男人也不着急相亲结婚。如果到了谈婚论嫁甚至已经结婚，才提出自己是丁克是非常不道德的。因为男性默认女人同意生孩子才会付出，彩礼，房子，各种节日礼物，海岛蜜月以及各种方式哄女孩开心，这些都是男人默认你生孩子才会付出的。如果女人相亲时说自己不想生孩子，估计男的直接就走人了。能有“生孩子警告”这种现象，就是因为男性普遍会为生育付出。丁克，生一个，生两个或者生三四五六七个，要在两人开始接触时就非常明确，千万不要互相耽误。想生娃和想生娃的结婚，丁克和丁克结婚，就没有那么多男女矛盾了。,1,explicit positive/aspirational
4720606312669126,2021-12-31 23:15:00,fertility,生育|生育率,人口学有个概念叫“人口内爆”，说的是一个国家的生育率如果低于1.3，那么每过45年，这个国家的人口就会减半。根据7普数据，我们的总和生育率只有1.3，也就是说，如果生育率提不起来，45年后我们中国的人口就会降到7亿左右。七亿左右是什么概念呢？现在的成型公共基建和房地产配置对标十四亿人口，就算现在停止开发新的楼盘，到四十五年后，也会出现严重的房地产存量过剩。更可怕的是现在已经出现了鹤岗这样的财政减负、“冻岗”暂时不再招录新的基层公务人员的城市。鹤岗整个城市产业空心化，城市主体经济依托养老金内循环，随着老龄化少子化加深，这样的城市多了，市场消费能力低迷，经济衰退，那未来势必会严重影响到我国的经济前景。所以千言万语，总归一句，提升生育率非常重要，关乎着国家和你我的未来。当然国家鼓励生育，但并没有强制生育，一些因各种因素，暂时无法要孩子的年轻朋友也不必担心被“催婚催生”，只是未来的基础福利政策可能会偏向多生多育的家庭，单身人士住宅面积超60平米的，可能会被征收房产税。这个是要有心里准备的。,-1,neutral/unclear
4720606232183541,2021-12-31 23:14:00,fertility,生育,2021年拥有了一个小可爱，算是最大成就吧，生孩子给我最大的勇气，变得坚强，勇敢！,1,neutral/unclear
4720596527615080,2021-12-31 22:36:00,fertility,生育率,21年最直观的感受是政策开始关注普通百姓，暂且不提是不是因为生育率而慌了，可结果确实是为百姓所担忧的几个大问题，住房、教育和医疗进行解决。之前也想到几个总结21年的话题，像是躺平，疫情，建党百年，爱(?)什么的，斟酌了一下，干脆写点职业相关，医疗吧，也算是总结一下工作。明面上来说，增大了医保的覆盖面便是能看到的最直观的福利，也无须展开。除此之外貌似就没有其他改变，是放弃其他方面的努力了吗?当然不是，现实的情况是，大部分进口的医疗器械的技术仍领先于国内的产品；没有私教不过是减少内卷的时间，可如果医疗数据上出了问题便是关乎性命的事，因此这绝不是可以一刀切就可以解决的。跟医疗相关的技术和仪器实在太多了，即使国家大力扶持专攻的芯片方面也暂未能有太大突破，国内医疗技术的提升更是需要时间。而现在医院的做法所传递出的政策是:尽量压低仪器所需使用耗材的成交价、提倡使用国产产品。确实也是当前比较适合的做法。在疫情下，除去某些财大气粗的大厂能在国内设工厂(罗氏是真的牛逼)，其他进口产品由于人工和运输的原因都相继出现了不同程度的缺货，即使会无可奈何地出现质量上的问题，可实际上也在推动着国产产品面向更多的市场。有时仔细想想，毕竟主营的是进口产品，在争取公司利益的时候，反过来说也是在拿国家医疗财政的钱，也挺反动的22年2月份之后就是各种游戏，好像也说不上什么新年愿望了，完全就是等着玩，虽然总结上面说的挺为国家自豪，可最后还是想说:强国无我，新世界没有搭载我的船,-1,neutral/unclear
4720565266422098,2021-12-31 20:32:00,fertility,生育率,#北京朝阳二小老师发动全班霸凌学生#真的是无语加心痛，中国为什么生育率也是和这个相关的，生出来天使一样的孩子让这些“园丁”去祸祸吗？这两个老师霸凌那个可爱的女孩不止，还把那么多小朋友培养成党卫军一样的人物，6-7岁的样子就张着臭嘴破骂欺负弱者，抹黑其他老师的形象，现在好了也尝尝网暴主义的霸凌吧,-1,neutral/unclear
4720538914916783,2021-12-31 18:47:00,fertility,生育率,#第一批00后开始被催婚了#看来生育率太低连00后都要摧残了就算是00年的，他们也还没毕业呢TAT,-1,neutral/unclear
4720536008264567,2021-12-31 18:35:00,fertility,生育率,作为月老，我一直是倡导早相亲早结婚早生娃，为提高国家生育率做贡献。在我们“成都相亲群”里，就有好多00后在相亲，最小的03年的。#第一批00后开始被催婚了#L极目新闻的微博视频,1,neutral/unclear
4720518681067725,2021-12-31 17:26:00,fertility,生育率,2021年12月26日云南普洱市直遴选公务员面试题（无领导小组讨论）背景材料：……中国出生人口已经连续4年下跌，2016~2020年间，中国出生人口分别为1786万人，1723万人，1523万人，1465万人，和1200万人。根据“七普”结果，近10年间，中国老年人口规模庞大，老龄化进程明显加快，而同时，当前国内生育率水平已处于较低水平。从老龄人口总量上来看，中国60岁及以上人口有2.6亿人，其中，65岁及以上人口1.9亿人。其中，在全国31个省份中，有16个省份的65岁及以上人口超过了500万人，其中，有6个省份的老年人口是超过了1000万人。与上个十年相比，60岁及以上人口比重和65岁及以上人口比重，分别提高了2.51和2.72个百分点。……问题1.一个学者提出要提高生育率，你怎么看？问题2.有ABCD四个国家，针对提高生育率提出相应的政策，选择适合本省三个经验，再提出一个创新经验。（没有总结陈述要求，只说小组意见达成一致）,-1,neutral/unclear
4720518480005127,2021-12-31 17:26:00,fertility,生育率,2021年12月26日云南普洱市直遴选公务员面试题（无领导小组讨论）背景材料：……中国出生人口已经连续4年下跌，2016~2020年间，中国出生人口分别为1786万人，1723万人，1523万人，1465万人，和1200万人。根据“七普”结果，近10年间，中国老年人口规模庞大，老龄化进程明显加快，而同时，当前国内生育率水平已处于较低水平。从老龄人口总量上来看，中国60岁及以上人口有2.6亿人，其中，65岁及以上人口1.9亿人。其中，在全国31个省份中，有16个省份的65岁及以上人口超过了500万人，其中，有6个省份的老年人口是超过了1000万人。与上个十年相比，60岁及以上人口比重和65岁及以上人口比重，分别提高了2.51和2.72个百分点。……问题1.一个学者提出要提高生育率，你怎么看？问题2.有ABCD四个国家，针对提高生育率提出相应的政策，选择适合本省三个经验，再提出一个创新经验。（没有总结陈述要求，只说小组意见达成一致）,-1,neutral/unclear
4720500816741534,2021-12-31 16:16:00,fertility,生育率,#重磅##房地产#谁犯错谁负责，中央不会为地方隐性债务兜底最新报道：财政部副部长称中央财政绝不给地方隐性债务兜底。对于永远大集团的破产，官方的态度已经非常明确。那就是：防止楼盘烂尾，保证住户顺利收房，但是绝对不救房产开发公司。永远大危矣。房产税的吹风其实已经多次，就大国的决策机制的运转体系而言，这基本就等同于官宣，只不过税则细节的出台肯定会导致社会重大利益的重新分配，因此政策的制定必须是慎重的。未来，政府从增量（卖地）转向存量（地产税）来获取财政收入的政策路径已经非常清晰。可以肯定的是：一旦房产持有成本的大幅增加成为现实，那么房价出现相当程度的波动就会变得无可避免。以北京的房子为例，假设仅仅只征收百分之1.5的地税（纽约的税率是百分之2-3），那么，很多房子所能够收取的租金就连房东的持有成本都覆盖不了，更别说持有多套住房的成本会更加昂贵。很多事情细思极恐。只不过绝大多数人都只会单纯从自我的微观利益出发而对某些负面因素选择视而不见。这就是人性的弱点。人性的弱点就是人类遭遇灾难的根本原因。——高房价类似卖身契。如果房价不是很高，人们生活幸福指数将会大幅提高，包括生育率。详细请看视频⬇️LA股幽灵的微博视频,-1,neutral/unclear
4720498451154913,2021-12-31 16:06:00,fertility,生育率,论时下国际外交政策。西方打压中国已经形成共识，我们应对方法如下：大量购置美帝粮食，供应非洲，加剧其人口澎涨速度。大量非洲人偷渡欧洲，如此消耗欧洲财富，瓦解其社会稳定性。对付美帝，我们需做好第一守内，善待国民，激发民族自信心，提高生育率。第二坚决不能培养中国产业链代替者，对一切动摇中国产业链位置的企图都要打击。如此随便美帝如何征税，只能增加其进口成本。帮助第三世界工业化，产业链加速去中国化是亡国之举。不需10年欧洲大乱，美帝也无制华能力了。,0,neutral/unclear
4720494425147820,2021-12-31 15:50:00,fertility,生育率,日本和韩国韩国已经公布了今年前三季度的出生人口，基本上可以估计全年的出生人口了。日本前三季度出生人口下降4%，去年只下降了3%，预计今年全年出生82万人，粗出生率为0.65%，妇女总和生育率为1.32。和今年中国相比，预计中国今年出生980万，比去年下降18.5%，比前年下降33%，粗出生率为0.70%，比日本略高，但妇女总和生育率比日本还低，只有1.05，因为育龄妇女占比超过日本。韩国前三季度出生人数下降3%，去年也下降了10%，预计今年全年出生26.4万，粗出生率0.51%，妇女总和生育率只有0.82。2019年东三省的粗出生率只有0.61%，略高于当年韩国的0.59%。至今尚未见到今年东三省的任何出生人口数据，但我预测这两年东三省的出生人数降幅低于全国平均，因为在2019年出生率已经远远低于全国平均水平了。预计东三省今年的出生人数比2019年下降25%，粗出生率为0.46%，已经明显低于韩国。因为没有最新的东三省七普人口年龄结构数据，无法计算准确的妇女总和生育率，但我估计应该接近韩国0.82的水平。#房价##买房##房产#,0,neutral/unclear
4720482907324903,2021-12-31 15:04:00,fertility,生育率,#生育率#为什么生育率会下降站在90后女性的角度跟大家聊一聊这个事情。就不说政策房产等等这些老生常谈了单从女性的角度去谈论这个。1.首先观念问题。以前女性的观念就是结婚相夫教子。从我母亲那辈经常听到的话就是哦“什么年龄做什么事儿”“不都是这么过来的”他们认为社会主流这样那你也要这样。2.生活理念的转变。不光是对于女孩子男孩子也一样年轻人生活压力大，而自己想做的事情又比较多。有时间想要自己享受生活不想把自己的所有时间花在孩子身上。3.另一半责任感的缺失。我们会发现很少能听见年轻人说是我很喜欢孩子主动生尤其是男生大多数都是我父母说该结婚该生一个孩子，那如果真的生了又不能分担责任照顾好。现在的年轻情感更加敏感，他们不是不够坚强而是不想牺牲自己去坚强而且在自己没有好的条件的时候也不想生个孩子自己遭罪孩子遭罪。你想20多岁毕业工作打拼5-7年就要结婚生孩子了,1,explicit positive/aspirational
4720481570392561,2021-12-31 14:59:00,fertility,生育率,#胡说面试#2021年12月26日云南普洱市直遴选公务员面试题（无领导小组讨论）背景材料：……中国出生人口已经连续4年下跌，2016~2020年间，中国出生人口分别为1786万人，1723万人，1523万人，1465万人，和1200万人。根据“七普”结果，近10年间，中国老年人口规模庞大，老龄化进程明显加快，而同时，当前国内生育率水平已处于较低水平。从老龄人口总量上来看，中国60岁及以上人口有2.6亿人，其中，65岁及以上人口1.9亿人。其中，在全国31个省份中，有16个省份的65岁及以上人口超过了500万人，其中，有6个省份的老年人口是超过了1000万人。与上个十年相比，60岁及以上人口比重和65岁及以上人口比重，分别提高了2.51和2.72个百分点。……问题1.一个学者提出要提高生育率，你怎么看？问题2.有ABCD四个国家，针对提高生育率提出相应的政策，选择适合本省三个经验，再提出一个创新经验。（没有总结陈述要求，只要求小组意见达成一致）。,0,neutral/unclear
4720481296713571,2021-12-31 14:58:00,fertility,生育率,2021年一个字“难”。“内卷”、“躺平”、“老龄化”、“低生育率”、“三胎”、“双减”成了这一年的社会热词，经济发展速度减缓，产业结构转型，国际贸易摩擦，全球疫情大流行，都从不同角度反映了，普通百姓在当下社会生活愈发艰难。在这个大环境下，孩儿娘取得了不错的成绩，成为了持证人，当上了调研员，可是压力还是那么大；哥哥心态依旧渣得很，其他方面还不错；弟弟其他方面依旧渣得很，心态还不错；自己过上了双城通勤生活，过得还不错，但是内心很想“躺平”，不过依旧得撑住，为了家里的吞金兽们而努力搬砖2022，家人身体健康，继续加油！,0,neutral/unclear
4720475186399651,2021-12-31 14:34:00,fertility,生育率,2021年，对发展三个满意，还有三个不满1.胡锡进总结得很好，打90分，但是官僚主义怕担责任拉低了效率，下半年趋势转弱需要提振。2.个人比较满意的是，社会群体意识大幅进步，在多个领域拨乱反正，精神文明发展不错。中外对比，无可置疑的表现说明中国体制和国民的优秀，内部教育成效极大，公知也纷纷觉醒，知道被外国宣传骗了。社会文明飞速前进，打架斗殴的都少了，街道干净，人群有秩序。几个超级震撼的大瓜，让公平正义的精神发扬光大。社会审美意识也觉醒了，告别了无知无觉被西方带节奏的状态。关于新疆的西方品牌斗争，有力反击了西媒的无耻操作。3.另外比较满意的是，群众狂热情绪下降，正确认识以芯片为核心的科技差距问题，几轮争论下来，情况慢慢清楚。中美较量，优势和弱点逐渐清晰，稳住阵脚，不急躁不慌张有耐心。社会上打台湾的情绪也逐渐冷静，不着急。4.还比较满意的是在生育率、女拳等问题上，政府的认识和社会意识都觉醒了，认识到了问题的严重性。女拳的发展势头下去了，群众敢于出来狠狠打击无理取闹的媚外女拳分子。5.不太满意的是，内卷和躺平叙事席卷而来，男女对立严重，青年人对自身未来预期不佳。大学生过剩扎堆考研，社会情绪迷茫，预期转弱。社会消费增长不如预期，投资动力不足。南北差距显性化，人口问题突出，一些地区整体躺平，失去上升动力。6.也不满意的就是胡锡进说的，防疫过度，到处推卸则任限制社会活动，不想办法优化，只想甩锅。7.政府调控方面节奏有点乱。上半年形势不错，印度和越南相继疫情大爆炸时，进出口形势就一片大好。下半年应该是没想到，问题堆一起了。加上几波局部德尔塔疫情，病毒传播率凶猛，疫苗防护力不如预期，冲击还是大，北方受影响较大。社会预期管理没做好，没有达到二季度后个人认为全年能轻松实现的9%经济增速（虽然目标是6%，预计最终8.5%），出了一些乱象。,0,neutral/unclear
4720474979829464,2021-12-31 14:33:00,fertility,生育率,有报道，今年各地的确挺冷的，是不是寒冬不知道，不过东北很多地方都零下四十度了，主要是室内的暖气也不热，才十来度，有媒体直指当地有些供暖部门不作为，甚至丧尽天良这种词都用出来了！特别寒冷，很多人，特别是老人，孩子待在室内温度过低的话，问题挺严重！不过换个角度看问题，天寒地冻的，估计北方地区的二胎生育率会上升了！,0,neutral/unclear
4720474909574068,2021-12-31 14:33:00,fertility,生育率,看那年今日，这是十年前我转过的一条微博。那年这样可以堂堂正正的登上最佳荧屏情侣，有颁奖，大家也喜欢，演员也配合宣传，大大方方的在屏幕前互动，只为能给大家带来快乐。喜欢他们的人也乐得见到这一幕，从演员到主办方到观众多赢。那时候也没见哪些未成年人被影响，结婚率生育率也没说因为这下滑。十年后的今年，耽*美禁了耽*改殉了，以保护未成年人的理由不断压榨成年人的娱乐空间。演员还是那些演员，他们可以堂堂正正的在剧里拥有各种各样的爱，却不敢在宣传期结束提及对方。而各种颁奖典礼也是有我没你，有你没他了，请了一个就必然在这个场合见不到另一个。喜欢他们的人被自动分成了几个阵营，成为对家。才十年而已，是什么变了呢？,0,neutral/unclear
4720467015633863,2021-12-31 14:01:00,fertility,生育率,就跟生育率一样，华语乐坛悄无声息的确实死了，不必反驳，看事实。,0,neutral/unclear
4720466495014046,2021-12-31 13:59:00,fertility,生育率,#未来哪些城市会成人口磁石#先想想怎么把结婚率和生育率提高上来吧,-1,neutral/unclear
4720465262152814,2021-12-31 13:54:00,fertility,生育率,#2021复盘#去年也是大概这个时候开始考虑理财的问题，然后赶上了一波股市行情，当然也成功坐了一回过山车，到头来这一年也就是5%左右复盘过去，学到了很多金融的知识，也花钱买了很多教训，但生育率低下，居民杠杆率高启，房住不炒的大趋势下，由证券市场提供资金，发展高科技制造业的政策是比较确定的。时代的尘土过于沉重，跟着大方向走，希望不要被砸到,0,neutral/unclear
4720462955283998,2021-12-31 13:45:00,fertility,生育率,📡郑重声明：本人从未在平台上搜索、浏览、发布、点赞、评论过任何相关内容。相关下所有回答、讨论本人一概不理解、不参与、不传播，自愿与相关微博下所有相关内容答主划清界限并屏蔽此问题。我喜欢关注的话题有：美国疫情、印度疫情、日本老龄化、韩国生育率、越南制造业工人等。谢谢[我爱中国],0,neutral/unclear
4720454180542649,2021-12-31 13:10:00,fertility,生育率,#博主卧底调查广州非法代孕乱象#这事情没有什么商量余地，有人说可以适度放开，什么程度叫适度？有需求就要放开？那黄赌毒第一个不服，是不是都要放开？警惕有人打着提高生育率的旗号搞代孕合法化。代孕？说的不好听就是让有钱但没有生育能力的继续生，现在生育率低的本质是什么？高房价，高教育费等等，如果能解决的好这些大家自然就生了。还需要什么代孕？,-1,neutral/unclear
4720431892793097,2021-12-31 11:42:00,fertility,生育率,一、人口增长下滑是发展中国家向发达国家迈步的必经阶段，但中国作为发展中国家，生育率水平的下滑却显得有些“着急”，主要原因有：1.育儿成本高，教育竞争大。2.一线城市聚集了大部分年轻人，但是房价坚挺，房价收入比为35，意味着平均工作35年省吃俭用才能购置一套房子，购房压力较大。3.托儿所的入托率较低，0~3岁婴儿入托率仅有4%4.其他原因二、2020年中国生育率仅1.3，且2021年有继续下滑的预期，虽国家推出了三胎政策，但是目前的生育鼓励在严峻的人口问题前显得杯水车薪，人口老龄化问题亟需解决。文章将生育率水平按生育鼓励政策支出占GDP比重分为三层，低（无进一步生育政策）、中（1~3%的GDP支出），高（5%的GDP支出），预测生育率水平分别将会达到1.0、1.2、1.6的水平。但生育率的更替水平是2.1，因此鼓励生育，推出更多激励性政策显得尤为重要。三、看了一下文章里一个人口增长的视频，不得不感叹阿三人口增长太猛了，跟打了激素一样。。O中国人口预测报告2021版,-1,neutral/unclear
4720422001574940,2021-12-31 11:02:00,fertility,生育率,#重磅##房地产#谁犯错谁负责，中央不会为地方隐性债务兜底最新报道：财政部副部长称中央财政绝不给地方隐性债务兜底。对于永远大集团的破产，官方的态度已经非常明确。那就是：防止楼盘烂尾，保证住户顺利收房，但是绝对不救房产开发公司。永远大危矣。房产税的吹风其实已经多次，就大国的决策机制的运转体系而言，这基本就等同于官宣，只不过税则细节的出台肯定会导致社会重大利益的重新分配，因此政策的制定必须是慎重的。未来，政府从增量（卖地）转向存量（地产税）来获取财政收入的政策路径已经非常清晰。可以肯定的是：一旦房产持有成本的大幅增加成为现实，那么房价出现相当程度的波动就会变得无可避免。以北京的房子为例，假设仅仅只征收百分之1.5的地税（纽约的税率是百分之2-3），那么，很多房子所能够收取的租金就连房东的持有成本都覆盖不了，更别说持有多套住房的成本会更加昂贵。很多事情细思极恐。只不过绝大多数人都只会单纯从自我的微观利益出发而对某些负面因素选择视而不见。这就是人性的弱点。人性的弱点就是人类遭遇灾难的根本原因。——高房价类似卖身契。如果房价不是很高，人们生活幸福指数将会大幅提高，包括生育率。详细请看视频⬇️LA股幽灵的微博视频,-1,neutral/unclear
4720416457232003,2021-12-31 10:40:00,fertility,生育率,#张庭公司百元化妆品成本仅4元#如果不违法，低成本高售价的模式也没啥好说的，一个愿打一个愿挨。但是这一模式会导致财富向少数人集中，与共同富裕的政策相悖，所以肯定也会被政策关注，尤其是在低生育率的今天，需要尽可能降低人民生活成本，课外教辅行业都被献祭了，各高盈利率的企业都掂量掂量吧,-1,neutral/unclear
4720408039260524,2021-12-31 10:07:00,fertility,生育率,2021年12月26日云南普洱市直遴选公务员面试题（无领导小组讨论）背景材料：……中国出生人口已经连续4年下跌，2016~2020年间，中国出生人口分别为1786万人，1723万人，1523万人，1465万人，和1200万人。根据“七普”结果，近10年间，中国老年人口规模庞大，老龄化进程明显加快，而同时，当前国内生育率水平已处于较低水平。从老龄人口总量上来看，中国60岁及以上人口有2.6亿人，其中，65岁及以上人口1.9亿人。其中，在全国31个省份中，有16个省份的65岁及以上人口超过了500万人，其中，有6个省份的老年人口是超过了1000万人。与上个十年相比，60岁及以上人口比重和65岁及以上人口比重，分别提高了2.51和2.72个百分点。……问题1.一个学者提出要提高生育率，你怎么看？问题2.有ABCD四个国家，针对提高生育率提出相应的政策，选择适合本省三个经验，再提出一个创新经验。（没有总结陈述要求，只说小组意见达成一致）。#面试真题##面试真题解析##遴选面试#,-1,neutral/unclear
4720406705215013,2021-12-31 10:02:00,fertility,生育率,为啥南方比北方爱生娃？第一、北方太冷，不方便办事造娃；第二、北方经济发展不行，人们对未来的预期不好，怕生娃后找不到工作；第三人口外流比例与生育率成分比，外流的都是生育年龄人口，留下的不是老就是小，生育率自然降低。粉丝时间未过百日不能在您微博留言，只好发条微博给您瞧瞧。韩教授，这三条如何？@韩复龄,-1,neutral/unclear
4720366527709720,2021-12-31 07:22:00,fertility,生育率,【每日一见】从2017年至今，中国的每年出生人口已经连续四年下降。2020年的出生人口比上一代人少了一半，但这还远远不是底，中国的出生率和生育率在未来十年将继续下降。比较六普与七普的育龄妇女人数，可以看出，从2010年至2020年，中国的育龄妇女人数减少了5749万人，这十年间，育龄女性人数平均每年减少575万人，其中20-29岁生育旺盛期妇女人数减少了3463万人，平均每年减少346万人。如果生育率没有显著提升，我们预测中国的每年新出生人口将很快降到1000万以下。中国的低生育率问题和未来的人口预测已经引起了广泛关注。,-1,neutral/unclear
4720352749683237,2021-12-31 06:27:00,fertility,生育率,中国在2020年生育率仅为1.3，比日本更低，全年仅出生1200万人，出生率创有记录以来最低水平。有机构预测，2021年生育率将进一步降低到1.1左右，出生人口可能降至1000万左右。为什么不愿意生了呢？本质上是因为国家整体上进入了现代化，民众思想转变，90后，00后更注重自身的成长和发展。通俗点讲：不结婚不生孩儿，天天吃喝玩乐，一人吃饱全家不饿，不香吗？为啥要被孩子束缚20年。,-1,neutral/unclear
4720617569919738,2021-12-31 23:59:00,marriage,相亲,在这个特殊的时刻，写点什么:写给我的家人，感谢他们2021年对我一直以来的支持与鼓励，照顾与关心，包容与认可。新年已至，我们继续互相陪伴，相亲相爱。拌嘴争吵少一些，关心鼓励多一些，做最紧密最紧密的一家人！老妈常康健，早日摆脱奇怪的中药。我会尽量少让您操心的，您也别太累了，我马上就要长大了，轮到我来照顾这个家的时刻也不远了。感谢您的付出；老爹戒烟酒，多顾家，别让我妈操心，不要当小杠精，也要珍惜自己的身体，在辛苦在外奔波后记得好好休息！！！！写给那些爱我的人，谢谢你们一直对我的关心，这2021年因为你们的爱意多了更多的温暖和感动。迈入新的一年，我们携手同行，不离不弃。把你们的爱珍藏心底，化为动力，不断前进！写给我的两个宝贝@TFBOYS-王俊凯@TaylorSwift写给俊:这一年里你从头到尾都在认真对待自己的工作，认真拍戏做音乐，默默付出奋斗。从重生之门到现在正拍摄的电影，从恰好是少年到断桥，这些你努力的证明带给我源源不断前进的动力。新的一年我也会面临学业上重大的新的考验，我们一起加油努力，成为更好的自己。向着你发出的激励人心的光芒，我努力奋进！当然，中药其实也不怎么好喝对不对，所以你要健康平安，好好吃饭好好睡觉，做平安喜乐的俊！写给霉:这一年里迎来了三封年专的激动，也迎来了无畏，红两张重录专辑发行的惊喜。这一年你又积累了累累珍贵成就，让我看到的是你那对音乐怀有赤诚之心的真挚。我也爱你为弱势群体发声的勇敢，激励了我使用为自己发声的权利。就像你的歌词“InastorminmybestdressFEARLESS”，新的一年里面对重重考验，我会拥有fearless的精神，期待着我的蜕变，也期待着你的一个又一个鼓舞人心新的作品！最后写给我自己:2022年你会面对中考的考验。半年时间，你会被迫放弃你最爱的东西，在人生的道路上做出一个又一个抉择。带着大家的激励，勇往直前，乘风破浪。相信在困难重重后，你一定会成为更好的自己。追梦人永远在路上，莫等闲，少年有梦勇敢闯，无惧风雨显锋芒。2022，看你光芒万丈！,0,neutral/unclear
4720617510930829,2021-12-31 23:59:00,marriage,相亲,再见2021年不管新一年怎么样，让我们继续相亲相爱吧，我的小可爱们,0,neutral/unclear
4720617507786954,2021-12-31 23:59:00,marriage,相亲,2021年，感觉不过徒增一岁，基本毫无收获。也就人生轨迹上正式加上了一次正儿八经的相亲，希望新的一年能往前迈步，再前进一些。大家新的一年也要加油↖(^ω^)↗哦！,0,neutral/unclear
4720617468730767,2021-12-31 23:59:00,marriage,相亲,2021年:窝有了，铁饭碗有了，但相亲十次全都没成……2022年:希望有个老伴儿PS：第一次在冬天室外吃羊肉火锅，喝着小酒吹着牛皮,0,neutral/unclear
4720617464794645,2021-12-31 23:59:00,marriage,相亲,#2021年最后一条微博#2021年真的发生了很多事情。从3月开始一个人看房签合同准备装修，选定装修公司，方案，从背景墙的颜色到柜子拉手的款式，从门槛石款式到石膏线造型。再到面试换工作入职接一些离谱的项目。甚至是换了3个相亲对象，好像每一个周末都奔跑在路上。回顾一下，还是感谢21年努力的自己。新的一年，加油吧,0,neutral/unclear
4720617451949272,2021-12-31 23:59:00,marriage,相亲,最后几分钟总结一下2021吧呃这一年工作上没什么变化，但还是要求求财运啦发发发其他就是开始被逼相亲了我没觉得结婚有什么好处单身不快乐嘛好了祝2022年还是财运滚滚,0,neutral/unclear
4720617435436550,2021-12-31 23:59:00,marriage,相亲,2021最后一条微博：规培基地最后一天发了红包似的把10月份的绩效发放，正好解救花呗度日的我。本该跟人出去火锅电影夜宵来跨年的结果现在窝在家里的床上玩手机。今年事情杂七杂八很多，也正式踏入工作，也相亲了且都不是自己想要的却无法拒绝，也做了些事…愿我的2022更好吧,0,neutral/unclear
4720617406341117,2021-12-31 23:59:00,marriage,相亲,再见2021，你好2022，愿我们所有的小飞侠们和肖战先生@X玖少年团肖战DAYTOY红红火火，身体健康，顺顺利利！未来一年我们也要相亲相爱，一路相伴，一起奔赴更美好的未来,0,neutral/unclear
4720617381432418,2021-12-31 23:59:00,marriage,相亲,若男，我爱你！一起晚安，2021，我心知你心，我们相亲又相爱！,0,neutral/unclear
4720617046417079,2021-12-31 23:57:00,marriage,相亲,"好像想写些什么，又好像啥都没写出来，打开相册，这一年貌似好像没有拍下什么，记录更多花花草草，少了不少生活心情，多了不少工作记录，大概这就是长大的模样吧。这一年，从爱上了花花草草，到慢慢的倦怠。这一年，第一次出省看演唱会，在那个冻成狗的夜晚，盯着他流血的手指，不停的拧着荧光棒。第一次追线下，站七八个小时就为了看他从楼顶经过。这一年，开始被""道德绑架""开始催婚开始被相亲，然鹅都不是想要的。貌似生活依旧平凡，每天两点一线，所幸还有生活",0,neutral/unclear
4720617008144070,2021-12-31 23:57:00,marriage,相亲,有你两个的日子总是过得那么愉快眨眼又一年过去新一年希望我们还是那么快乐你俩要相亲相爱健康长大,0,neutral/unclear
4720616940765848,2021-12-31 23:57:00,marriage,相亲,济南相亲超话再好的缘分也经不起敷衍再好的感情也需要珍惜这个世界上没有绝对的傻瓜只有愿意为你装傻和原谅你的人,0,neutral/unclear
