official_account,parent_post_id,post_created_at,post_month,keyword_group,keyword_categories,matched_keywords,parent_post_text,comment_id,comment_created_at,comment_month,comment_text
,5194119320437534,,,,,,,5194121304082782,2025-07-30T14:54:44+08:00,2025-07,请问哪里可以领对象[淡淡的][淡淡的][淡淡的]
,5194119320437534,,,,,,,5194298414334052,2025-07-31T02:38:29+08:00,2025-07,有没有工资补贴啊[doge]
,5194119320437534,,,,,,,5194127205733898,2025-07-30T15:18:11+08:00,2025-07,这个消息一出来就是高关注度
,5194119320437534,,,,,,,5194124586386021,2025-07-30T15:07:45+08:00,2025-07,促进生孩子的大措施[赞][赞][赞]
,5194119320437534,,,,,,,5194121846981916,2025-07-30T14:56:53+08:00,2025-07,站在大众视角，真正做到了惠民，必须点赞[鲜花][鲜花][鲜花]
,5194119320437534,,,,,,,5194121593750231,2025-07-30T14:55:52+08:00,2025-07,有需要的可以看看
,5194119320437534,,,,,,,5194155938285593,2025-07-30T17:12:21+08:00,2025-07,发放育儿补贴政策是一项具有重要意义的民生举措，对于乡镇人口发展、社会稳定和民生改善等方面都有积极影响。
,5194119320437534,,,,,,,5194148938514636,2025-07-30T16:44:31+08:00,2025-07,虽然跟我没啥关系 但还是要点赞的！
,5194119320437534,,,,,,,5194145983627954,2025-07-30T16:32:48+08:00,2025-07,从来不用支付宝，我骄傲[doge]
,5194119320437534,,,,,,,5194123548299848,2025-07-30T15:03:39+08:00,2025-07,希望可以促进年轻人的生育意愿吧
,5194119320437534,,,,,,,5194119984976046,2025-07-30T14:49:29+08:00,2025-07,这样很方便诶，居然支支也能领到了，太方便了
,5194119320437534,,,,,,,5194386024958326,2025-07-31T08:26:38+08:00,2025-07,手丹的天机态动，支付宝及微信将进入历史垃圾...
,5194119320437534,,,,,,,5194204084703725,2025-07-30T20:23:40+08:00,2025-07,这让以前的计生家庭情何以堪呀！一对夫妻四个老人，还有六个的。以前的计生家庭也没啥奖励呀！
,5194119320437534,,,,,,,5194153585541529,2025-07-30T17:02:59+08:00,2025-07,#支付宝微信也能领育儿补贴# #最大限度精简育儿补贴申领材料# 
,5194119320437534,,,,,,,5194146169753220,2025-07-30T16:33:32+08:00,2025-07,需要的朋友可以使用哦#支付宝微信也能领育儿补贴# 
,5194119320437534,,,,,,,5194140424079097,2025-07-30T16:10:42+08:00,2025-07,支付宝也能领真的很方便
,5194119320437534,,,,,,,5194139458864196,2025-07-30T16:06:51+08:00,2025-07,#支付宝微信也能领育儿补贴# 这样会非常方便啦
,5194119320437534,,,,,,,5194131915672832,2025-07-30T15:36:54+08:00,2025-07,希望后续还有其他针对性的惠民政策[不愧是你]
人民日报,5194177682081418,2025-07-30 18:38,2025-07,both,family_childrearing|fertility|marriage,对象|生育|育儿,【转需！#育儿补贴制度详解来了#】什么时候能领？怎么领？#一文读懂育儿补贴政策##育儿补贴发放渠道#育儿补贴制度从2025年1月1日起实施补贴对象为符合法律、法规规定生育的3周岁以下婴幼儿，至其年满3周岁育儿补贴按年发放，补贴标准为每孩每年3600元8月下旬陆续开放育儿补贴申领，更多↓↓O什么时候能领？怎么领？育儿补贴制度详解来了,5194221244126232,2025-07-30T21:31:51+08:00,2025-07,我今天去社区去咨询了一下，我只是去咨询，工作人员说不知道，没接到通知，态度非常不耐烦[doge]
,5194177682081418,,,,,,,5194223466316221,2025-07-30T21:40:40+08:00,2025-07,为了每年的 3600三年 然后投入的更多 还是算了吧
,5194177682081418,,,,,,,5194265212485664,2025-07-31T00:26:33+08:00,2025-07,一年3600折下来一天9块多，刚好给自己买杯瑞幸，喝完更有精神带娃了[doge]
,5194177682081418,,,,,,,5194247454065451,2025-07-30T23:15:59+08:00,2025-07,按自己需求生，不可能[允悲]为了10800去生一个
,5194177682081418,,,,,,,5194223483098717,2025-07-30T21:40:45+08:00,2025-07,错过了几百亿，生了四个，最小的四岁了，愣是错过这泼天富贵[doge][doge]
,5194177682081418,,,,,,,5194272879936184,2025-07-31T00:57:02+08:00,2025-07,补贴还没下来，奶粉已经涨价了[awsl]
,5194177682081418,,,,,,,5194256461336761,2025-07-30T23:51:48+08:00,2025-07,刷到消息说有奶粉品牌出仓价已经涨了，这事儿真的假的
,5194177682081418,,,,,,,5194193846665658,2025-07-30T19:42:58+08:00,2025-07,#酒窝妈妈说# 从“不敢生”到“安心育”，这份育儿补贴是国家为家庭撑起的底气，一文在手，福利全有！#育儿补贴制度详解来了# 
,5194177682081418,,,,,,,5194400468569685,2025-07-31T09:24:02+08:00,2025-07,每月3600都不够还每年3600。。。
,5194177682081418,,,,,,,5194395825739089,2025-07-31T09:05:35+08:00,2025-07,我以为每个月3600呢[黑线]
,5194177682081418,,,,,,,5194392740562337,2025-07-31T08:53:19+08:00,2025-07,早10年都来不及了
,5194177682081418,,,,,,,5195519959498950,2025-08-03T11:32:28+08:00,2025-08,我出10800给我一个娃[不愧是你]
,5194177682081418,,,,,,,5194242042632398,2025-07-30T22:54:30+08:00,2025-07,我昨天去社区医院问了  也是同样回答   说没接到通知  不知道这个新闻
,5194177682081418,,,,,,,5194230433585443,2025-07-30T22:08:22+08:00,2025-07,国家发钱啦，一年发的钱能cover娃一个月氨基酸奶粉钱耶[融化]麻雀虽小也是肉哇
,5194177682081418,,,,,,,5194229389197587,2025-07-30T22:04:12+08:00,2025-07,100%会有人被骗，一定要宣传好
,5194177682081418,,,,,,,5195269907680704,2025-08-02T18:58:52+08:00,2025-08,#育儿补贴制度详解来了# #一文读懂育儿补贴政策# #育儿补贴发放渠道# 
,5194177682081418,,,,,,,5194392141038148,2025-07-31T08:50:55+08:00,2025-07,生了的时间超过了有点可惜，没生的也没必要为了几千块多生一个
,5194177682081418,,,,,,,5194240751045977,2025-07-30T22:49:22+08:00,2025-07,#育儿补贴#2025年1月1日前出生且未满3周岁的婴幼儿，可按剩余月份折算领取补贴（如2024年5月出生可领19个月）。 合法生育的3周岁以下婴幼儿，不分孩次、城乡、区域（一孩/二孩/三孩均享同等标准）#智搜分析我的刷博好搭子#我用微博智搜分析了这篇博文，一起来看看吧~ http://t.cn/A6FJDhxi 
,5194177682081418,,,,,,,5194178967375139,2025-07-30T18:43:52+08:00,2025-07,还没生孩子的将来可以领吗
,5194177682081418,,,,,,,5194404110533953,2025-07-31T09:38:30+08:00,2025-07,能不能给之前生娃的，别管几个，只要未满18岁孩子的家庭也一样补点儿[允悲][赞]
,5194177682081418,,,,,,,5194399178557608,2025-07-31T09:18:54+08:00,2025-07,3岁以上的啥也没赶上[允悲]
,5194177682081418,,,,,,,5194385974627758,2025-07-31T08:26:26+08:00,2025-07,90 00后加油！ 80后干不动了 们多领[可爱]
,5194177682081418,,,,,,,5194255400437278,2025-07-30T23:47:35+08:00,2025-07,2021年出生的不补了吗
,5194177682081418,,,,,,,5194254830012069,2025-07-30T23:45:19+08:00,2025-07,上海啥时候陪产假变成15天
,5194177682081418,,,,,,,5194224799583065,2025-07-30T21:45:59+08:00,2025-07,我家孩子生太早了。
,5194177682081418,,,,,,,5194191803517279,2025-07-30T19:34:52+08:00,2025-07,  热爱亲融一体，壮志倾凝聚，信仰操行。祖国的花朵，茁壮育苗秧。为人民、无前一往，力大同、跟党创华章。文明宰载维新运，正道汤泱。 
,5194177682081418,,,,,,,5194190004420799,2025-07-30T19:27:42+08:00,2025-07,关键什么时候能领
,5194177682081418,,,,,,,5194182763221445,2025-07-30T18:58:57+08:00,2025-07,要让刘亦菲8月1号来我家见过我时间在早上6七点钟
,5194177682081418,,,,,,,5194182046258913,2025-07-30T18:56:06+08:00,2025-07,今天下午我又差点被我父亲给打死，唉帝王之路不好走
,5194177682081418,,,,,,,5194395253212324,2025-07-31T09:03:18+08:00,2025-07,了解，请尽快下达地方[拜托]
,5194177682081418,,,,,,,5194232210137313,2025-07-30T22:15:26+08:00,2025-07,今年刚生的能领吗
,5194177682081418,,,,,,,5194251592008824,2025-07-30T23:32:27+08:00,2025-07,感受到了国家的用心[good]，一步一步来，会越来越好的
,5194177682081418,,,,,,,5194244037810081,2025-07-30T23:02:26+08:00,2025-07,以为是一个月3600育儿补贴。这个补贴，给的不错，就是数额太少了。当然考虑到僧多粥少，国家的实际情况。也表示赞扬和理解。比种地粮食直补给的多很多了。毕竟种孩子，是比种地拉动各种经济要立竿见影的。
,5194177682081418,,,,,,,5194402093336306,2025-07-31T09:30:29+08:00,2025-07,一个月3600还能考虑一下
,5194177682081418,,,,,,,5194261402489485,2025-07-31T00:11:26+08:00,2025-07,先把我独生子女假落实到位再说吧
人民日报,5194239455530553,2025-07-30 22:44,2025-07,fertility,family_childrearing|fertility,生育|育儿,【转需！#育儿补贴何时领怎么领在哪领#】#一图了解育儿补贴#国新办发布会介绍了育儿补贴制度及生育支持措施有关情况。育儿补贴谁可以领？何时领？怎么领？在哪领？一图了解↓↓O网页链接#育儿补贴发放渠道#,5194240827331302,2025-07-30T22:49:40+08:00,2025-07,跟我没有啥关系 但还是要点赞[酷]
,5194239455530553,,,,,,,5194285701137606,2025-07-31T01:47:59+08:00,2025-07,武汉大学的事啥时候说一下
,5194239455530553,,,,,,,5194252418029773,2025-07-30T23:35:44+08:00,2025-07,最近这信息发的有些密[思考]
,5194239455530553,,,,,,,5194252822776244,2025-07-30T23:37:20+08:00,2025-07,育儿补贴政策来了 大家来看看具体内容 有需要自取[鼓掌]  #育儿补贴何时领怎么领在哪领# #一图了解育儿补贴# 
,5194239455530553,,,,,,,5194361362973141,2025-07-31T06:48:38+08:00,2025-07,#育儿补贴何时领怎么领在哪领# #育儿补贴发放渠道# 
,5194239455530553,,,,,,,5194360511529876,2025-07-31T06:45:15+08:00,2025-07,好消息：可以领10800 坏消息：还没开通 [笑cry]
,5194239455530553,,,,,,,5194324050706763,2025-07-31T04:20:22+08:00,2025-07,国家网站，中国民政可以办理相关补助。
,5194239455530553,,,,,,,5194264713891940,2025-07-31T00:24:35+08:00,2025-07,对于一般人来说只是小激励，但对于贫困人口来说是雪中送炭。
,5194239455530553,,,,,,,5194250046411719,2025-07-30T23:26:18+08:00,2025-07,一个月三千六还差不多吧
,5194239455530553,,,,,,,5194248739888332,2025-07-30T23:21:07+08:00,2025-07,双胞胎领一份还是两份钱啊[允悲]
,5194239455530553,,,,,,,5194247928022214,2025-07-30T23:17:52+08:00,2025-07,多久发一次补贴？一个月一个月发吗
,5194239455530553,,,,,,,5194245347740522,2025-07-30T23:07:38+08:00,2025-07,这可能只解决部分问题
,5194239455530553,,,,,,,5194241603276512,2025-07-30T22:52:45+08:00,2025-07,哇塞，不错诶，多多少少给有小孩家庭减少了一些负担
,5194239455530553,,,,,,,5194240625218246,2025-07-30T22:48:52+08:00,2025-07,社区已经在开始行动了[good][good][笑cry]
,5194239455530553,,,,,,,5194251667246463,2025-07-30T23:32:45+08:00,2025-07,[心][心][心]看来大家也是摩拳擦掌啊[允悲]
央视新闻,5193428197180606,2025-07-28 17:00,2025-07,both,family_childrearing|fertility|marriage,家庭|对象|生育|育儿,#3岁以下婴幼儿每年补贴3600元#【#育儿补贴制度实施方案发布#扩散周知！】今天，中共中央办公厅、国务院办公厅发布《育儿补贴制度实施方案》，明确#对3岁以下婴幼儿发放育儿补贴#↓↓从2025年1月1日起，对符合法律法规规定生育的3周岁以下婴幼儿发放补贴。育儿补贴按年发放，现阶段国家基础标准为每孩每年3600元，发放补贴至婴幼儿年满3周岁。对2025年1月1日之前出生、不满3周岁的婴幼儿，按应补贴月数折算计发补贴。对按照育儿补贴制度规定发放的育儿补贴免征个人所得税。在最低生活保障对象、特困人员等救助对象认定时，育儿补贴不计入家庭或个人收入。育儿补贴由婴幼儿的父母一方或其他监护人按规定向婴幼儿户籍所在地申领。主要通过育儿补贴信息管理系统线上申请，也可线下申请。育儿补贴的发放渠道为申领人或婴幼儿的银行卡或其他金融账户，鼓励通过惠民惠农财政补贴资金“一卡通”或婴幼儿的社会保障卡发放。各省份结合实际确定具体发放时间，提高发放效率，确保补贴及时足额发放到位。点赞！转给更多人看到！（总台央视记者杨阳史迎春）O网页链接L央视新闻的微博视频,5193436668103571,2025-07-28T17:34:14+08:00,2025-07,方案明确：育儿补贴由婴幼儿的父母一方或其他监护人按规定向婴幼儿户籍所在地申领，主要通过育儿补贴信息管理系统线上申请，也可线下申请，各省份结合实际确定具体发放时间。据了解，相关部门正在抓紧推进各项准备工作。
,5193428197180606,,,,,,,5193435359218533,2025-07-28T17:29:02+08:00,2025-07,有总比没有强，迈出一步就比止步不前强，关键是体现了政策意图：实事求是，积极转向[good][good][good]
,5193428197180606,,,,,,,5193429316273550,2025-07-28T17:05:01+08:00,2025-07,二宝一岁半，可以领取，感谢国家
,5193428197180606,,,,,,,5193436414083790,2025-07-28T17:33:12+08:00,2025-07,80后什么好处都没捞着[泪奔]
,5193428197180606,,,,,,,5193430479144805,2025-07-28T17:09:38+08:00,2025-07,这是给95-00后适龄妇女的补贴，80后啥补贴也没有
,5193428197180606,,,,,,,5193430464467152,2025-07-28T17:09:35+08:00,2025-07,我是真会卡时间，我们家是2021年12月27号出生
,5193428197180606,,,,,,,5193429604634690,2025-07-28T17:06:10+08:00,2025-07,落实什么时候发放的时间更好[皱眉]
,5193428197180606,,,,,,,5193464175922757,2025-07-28T19:23:32+08:00,2025-07,都质疑300元能养活一个孩子吗？大哥大姐，看清楚，什么是补贴，人说的是补贴啊……
,5193428197180606,,,,,,,5193432580753866,2025-07-28T17:17:59+08:00,2025-07,有总比没有好，国家已经在努力了[允悲]领取申报途径在哪里🧐
,5193428197180606,,,,,,,5193435673791407,2025-07-28T17:30:17+08:00,2025-07,挺好啊， 直接开始发钱了 这个实在[开学季]
,5193428197180606,,,,,,,5193431339239424,2025-07-28T17:13:03+08:00,2025-07,免高中大学学费，医疗费全免 再每年给几千才差不多
,5193428197180606,,,,,,,5193434920915084,2025-07-28T17:27:17+08:00,2025-07,六岁以内都 给补助可以吗
,5193428197180606,,,,,,,5193451568104383,2025-07-28T18:33:25+08:00,2025-07,能不能给农村老人 多点养老金和补贴[泪]
,5193428197180606,,,,,,,5193452784191875,2025-07-28T18:38:16+08:00,2025-07,感谢国家感谢党，愿祖国越来越繁荣富强[爱你][爱你][爱你]
,5193428197180606,,,,,,,5193430730539521,2025-07-28T17:10:37+08:00,2025-07,21年12月的刚好领不到[doge]
,5193428197180606,,,,,,,5193435524633409,2025-07-28T17:29:41+08:00,2025-07,我家孩儿四岁了，啥也赶不上
,5193428197180606,,,,,,,5193433645583172,2025-07-28T17:22:13+08:00,2025-07,我还是先把自己养活了[捂嘴哭][捂嘴哭][捂嘴哭]刚刚被公司白嫖了三个月试用期叫我主动离职不给赔偿不给我缴五险一金来着[伤心][伤心][伤心][伤心]
,5193428197180606,,,,,,,5193441220759115,2025-07-28T17:52:19+08:00,2025-07,80 90 啥啥都没赶上 啥啥都又赶上了[微笑]
,5193428197180606,,,,,,,5193432478778788,2025-07-28T17:17:35+08:00,2025-07,钱虽然不算太多，但也很不错了[good]
,5193428197180606,,,,,,,5193458696328716,2025-07-28T19:01:46+08:00,2025-07,年轻人工作压力这么大 薪水还不高 好多人还没有工作 谁生孩子呢...
,5193428197180606,,,,,,,5193431766271919,2025-07-28T17:14:45+08:00,2025-07,武汉的怎么领有朋友知道吗
,5193428197180606,,,,,,,5193430029829571,2025-07-28T17:07:51+08:00,2025-07,2025年10月满三周岁可以领吧？
,5193428197180606,,,,,,,5193444104607672,2025-07-28T18:03:47+08:00,2025-07,19、20年高位买刚需房的各位，是不是正好错过了[doge][doge]
,5193428197180606,,,,,,,5193435264847905,2025-07-28T17:28:39+08:00,2025-07,只要你肯生娃娃，国家就会给补贴
,5193428197180606,,,,,,,5193432509186673,2025-07-28T17:17:42+08:00,2025-07,啥时候到山西，麻烦踢我一下[苦涩][苦涩]
,5193428197180606,,,,,,,5193429474869481,2025-07-28T17:05:38+08:00,2025-07,我只想知道广东有没有[苦涩]
,5193428197180606,,,,,,,5193431707027800,2025-07-28T17:14:31+08:00,2025-07,哪个单位发放，怎么办理手续？
,5193428197180606,,,,,,,5193458790957385,2025-07-28T19:02:07+08:00,2025-07,独生子女补助都要层层关卡
,5193428197180606,,,,,,,5193433258918132,2025-07-28T17:20:40+08:00,2025-07,关键江苏在哪领了，打电话工作人员都不知道[二哈]
,5193428197180606,,,,,,,5193432146380729,2025-07-28T17:16:16+08:00,2025-07,太苦了 21年10月的[苦涩][苦涩][苦涩]
,5193428197180606,,,,,,,5193445934894352,2025-07-28T18:11:03+08:00,2025-07,00年的独生子女补贴先发了再说
,5193428197180606,,,,,,,5193684639286829,2025-07-29T09:59:35+08:00,2025-07,支付宝搜：育儿补贴，有领取入口
,5193428197180606,,,,,,,5193451790142646,2025-07-28T18:34:19+08:00,2025-07,好好好，这个政策好，支持[鲜花]
,5193428197180606,,,,,,,5193471571002666,2025-07-28T19:52:55+08:00,2025-07,好消息，奶凶奶凶的娃娃都开始领俸禄了，好棒[心][心][心]
,5193428197180606,,,,,,,5193438431019044,2025-07-28T17:41:13+08:00,2025-07,想赶的赶不上，不想赶上的都赶上了，80后默默苦涩[允悲]
,5193428197180606,,,,,,,5193431508845609,2025-07-28T17:13:44+08:00,2025-07,挺好，什么时候开放申请呀
,5193428197180606,,,,,,,5193651137283660,2025-07-29T07:46:27+08:00,2025-07,只要别再搞 个别城市就行 希望可以落实到每家
,5193428197180606,,,,,,,5193431972578310,2025-07-28T17:15:34+08:00,2025-07,所以这个系统在哪？
,5193428197180606,,,,,,,5193435621363243,2025-07-28T17:30:04+08:00,2025-07,80/90交的钱最多，享受福利最好[允悲]按住使劲薅羊毛[笑cry]
,5193428197180606,,,,,,,5193431399796577,2025-07-28T17:13:18+08:00,2025-07,知道了，1万块钱也干不了啥事
,5193428197180606,,,,,,,5193641041068532,2025-07-29T07:06:20+08:00,2025-07,80后真是完美赶上每一次，又完美错过每一次。
,5193428197180606,,,,,,,5193544084231943,2025-07-29T00:41:04+08:00,2025-07,起码累着了呀，咱房子买得贵，孩子养得贵[泪奔]//@暖暖的姜撞奶:80后什么好处都没捞着[泪奔]
,5193428197180606,,,,,,,5193513132099717,2025-07-28T22:38:04+08:00,2025-07,再多钱我也不要了
,5193428197180606,,,,,,,5193483687559844,2025-07-28T20:41:03+08:00,2025-07,这波福利又错过了，虽然每个月没有很多💰，但是比起我们这些前几年出生的娃来说，已经很不错啦[羞嗒嗒]
,5193428197180606,,,,,,,5193474760775839,2025-07-28T20:05:36+08:00,2025-07,一天就用完了，买一个婴儿车就没了[汗]
,5193428197180606,,,,,,,5193439368971934,2025-07-28T17:44:58+08:00,2025-07,2025年以后出生的没有补贴吗？只有22年到24年的有吗？？？谁能回复一下我
,5193428197180606,,,,,,,5193435315439864,2025-07-28T17:28:51+08:00,2025-07,今年生的孩子不算吗 是这个意思吗
,5193428197180606,,,,,,,5193485479055731,2025-07-28T20:48:11+08:00,2025-07,又是针对80后的政策💔
,5193428197180606,,,,,,,5193465923112118,2025-07-28T19:30:29+08:00,2025-07,建议征收单身税＋避孕套凭票领取
,5193428197180606,,,,,,,5193472602539710,2025-07-28T19:57:01+08:00,2025-07,不知道释大师赶上了没有？
,5193428197180606,,,,,,,5193441667450172,2025-07-28T17:54:06+08:00,2025-07,农村户口呢？ 也可以吗？请教一下，父母都没有工作，请问也可以领取吗？请教一下
,5193428197180606,,,,,,,5193432500012386,2025-07-28T17:17:40+08:00,2025-07,再来个结婚补助[doge]再来个住房补助[doge]
,5193428197180606,,,,,,,5193575635616174,2025-07-29T02:46:26+08:00,2025-07,我儿每个月的纸尿裤有了[期待]
,5193428197180606,,,,,,,5193562928974080,2025-07-29T01:55:57+08:00,2025-07,能多一点补贴就更好了，这样很多人就愿意多生了！[嘻嘻]
,5193428197180606,,,,,,,5193514355789370,2025-07-28T22:42:56+08:00,2025-07,为啥我总是啥也赶不上
,5193428197180606,,,,,,,5193476029548092,2025-07-28T20:10:38+08:00,2025-07,2个小孩都完美错过[允悲]
,5193428197180606,,,,,,,5193436439250718,2025-07-28T17:33:19+08:00,2025-07,我想知道地方什么时候开始实施呢[汗]
,5193428197180606,,,,,,,5193433371118295,2025-07-28T17:21:08+08:00,2025-07,北京的汽车摇号阻碍了结婚生子
,5193428197180606,,,,,,,5193481704181883,2025-07-28T20:33:11+08:00,2025-07,80后又啥也没赶上 正好赶上大学学费涨价哈哈哈
,5193428197180606,,,,,,,5193458119344329,2025-07-28T18:59:27+08:00,2025-07,为什么受伤的总是我们80后
,5193428197180606,,,,,,,5193435575223757,2025-07-28T17:29:53+08:00,2025-07,俺三岁半，完美错过！[哈哈][哈哈]
,5193428197180606,,,,,,,5193686955593469,2025-07-29T10:08:47+08:00,2025-07,回复@暖暖的姜撞奶:90初的什么好处也没，真的[笑cry]
,5193428197180606,,,,,,,5193636574921362,2025-07-29T06:48:35+08:00,2025-07,21年10月生的宝宝，一分钱也领不到
,5193428197180606,,,,,,,5193600813498583,2025-07-29T04:26:29+08:00,2025-07,又是一个历史性的政策！
,5193428197180606,,,,,,,5193498531992770,2025-07-28T21:40:03+08:00,2025-07,80后就是最苦最惨的一代人！
,5193428197180606,,,,,,,5193476239264222,2025-07-28T20:11:28+08:00,2025-07,要不5岁以内，娃4岁了都[无聊]
,5193428197180606,,,,,,,5193468612970898,2025-07-28T19:41:10+08:00,2025-07,[doge]就什么也赶不上趟就对了[允悲]
,5193428197180606,,,,,,,5193439721558468,2025-07-28T17:46:22+08:00,2025-07,等待国家进一步落实发放时间
,5193428197180606,,,,,,,5193431578050956,2025-07-28T17:13:59+08:00,2025-07,呵呵，刚满三周岁4天[微笑][微笑][微笑]
,5193428197180606,,,,,,,5193436114193184,2025-07-28T17:32:02+08:00,2025-07,真嘟假嘟，怎么之前问了说没有的
,5193428197180606,,,,,,,5196023137570363,2025-08-04T20:51:56+08:00,2025-08,"奶粉怎么涨了30,合着补贴要被企业薅走？"
,5193428197180606,,,,,,,5193761451150853,2025-07-29T15:04:48+08:00,2025-07,80后二胎爸爸，啥福利都没赶上[二哈]
,5193428197180606,,,,,,,5193744426208307,2025-07-29T13:57:09+08:00,2025-07,比残疾人每个月的补贴还多，真的，唉！
,5193428197180606,,,,,,,5193730617247962,2025-07-29T13:02:17+08:00,2025-07,人民生活越来越好了[赞]
,5193428197180606,,,,,,,5193670915787050,2025-07-29T09:05:03+08:00,2025-07,这可比一孩时一年补得多哟
,5193428197180606,,,,,,,5193620712063412,2025-07-29T05:45:33+08:00,2025-07,苦了只生一个好的那一代
央视新闻,5193429338559170,2025-07-28 17:05,2025-07,both,family_childrearing|fertility|marriage,家庭|对象|生育|育儿,#育儿补贴免征个人所得税#【转发了解！#育儿补贴标准#】今天，#育儿补贴制度实施方案发布#。《实施方案》明确，建立实施育儿补贴制度：①从2025年1月1日起，对符合法律法规规定生育的3周岁以下婴幼儿发放补贴，至其年满3周岁。②育儿补贴按年发放，现阶段国家基础标准为每孩每年3600元。其中，对2025年1月1日之前出生、不满3周岁的婴幼儿，按应补贴月数折算计发补贴。③对按照育儿补贴制度规定发放的育儿补贴免征个人所得税。在最低生活保障对象、特困人员等救助对象认定时，育儿补贴不计入家庭或个人收入。（总台央视记者杨阳史迎春）L央视新闻的微博视频,5193433352244127,2025-07-28T17:21:03+08:00,2025-07,钱不多。但能发钱就是进步。
,5193429338559170,,,,,,,5193432031297664,2025-07-28T17:15:47+08:00,2025-07,以为一月3000，结果是一年，好吧打扰了[笑cry]
,5193429338559170,,,,,,,5193435346637153,2025-07-28T17:28:59+08:00,2025-07,[doge]知足了，以前还不发钱呢 现在还能给一年这些补助
,5193429338559170,,,,,,,5193452406703422,2025-07-28T18:36:46+08:00,2025-07,谁家生了小孩差这一万多？不生的才差好吗？而且差的不止这一万多
,5193429338559170,,,,,,,5193430588458382,2025-07-28T17:10:04+08:00,2025-07,学龄儿童的家庭，求补贴啊。
,5193429338559170,,,,,,,5193433280942071,2025-07-28T17:20:46+08:00,2025-07,育儿假放个1天/周我马上生，五年生仨！
,5193429338559170,,,,,,,5193440662652362,2025-07-28T17:50:06+08:00,2025-07,那我小时候交的社会抚养费可以退回来吗？
,5193429338559170,,,,,,,5193436610169348,2025-07-28T17:34:00+08:00,2025-07,不是，为啥只限制在三周岁？应该五周岁
,5193429338559170,,,,,,,5193442286371045,2025-07-28T17:56:32+08:00,2025-07,幼儿园免费政策什么时候能落地，娃马上要上幼儿园了
,5193429338559170,,,,,,,5193467787739574,2025-07-28T19:37:52+08:00,2025-07,其实我感觉把免费托儿到晚上 8 点更有意义。要不然每天 3 点下课真心没人接
,5193429338559170,,,,,,,5193434613680786,2025-07-28T17:26:04+08:00,2025-07,我想知道到底去哪里领，去哪里申请？之前就看到过，在当地问了一圈都说没有。
,5193429338559170,,,,,,,5193441749238429,2025-07-28T17:54:25+08:00,2025-07,我妈生我罚的钱，我姑娘刚好给挣回来了[裂开]
,5193429338559170,,,,,,,5193450431191040,2025-07-28T18:28:55+08:00,2025-07,我女儿23年8月出生，白赚6000，感谢党，感谢政府
,5193429338559170,,,,,,,5193578599153934,2025-07-29T02:58:13+08:00,2025-07,休产假都扣钱，谈何育儿补贴[拜拜]
,5193429338559170,,,,,,,5193454872692993,2025-07-28T18:46:34+08:00,2025-07,三周岁以上不用钱了吗？
,5193429338559170,,,,,,,5193508949590297,2025-07-28T22:21:26+08:00,2025-07,一个月300是合理的，只是建议延长到学龄前，三年不太够
,5193429338559170,,,,,,,5193484572561604,2025-07-28T20:44:35+08:00,2025-07,幼儿园的求补贴！只是早出生了几天，就啥也没有吗
,5193429338559170,,,,,,,5193542800508987,2025-07-29T00:35:58+08:00,2025-07,什么好政策都没赶上[泪][泪][泪]学龄前儿童免费上幼儿园估计实施的时候也轮不到我[捂嘴哭][捂嘴哭][捂嘴哭]
,5193429338559170,,,,,,,5193445163666103,2025-07-28T18:07:59+08:00,2025-07,有点少，至少2万吧
,5193429338559170,,,,,,,5193430116599230,2025-07-28T17:08:12+08:00,2025-07,怎么领，还可以领几个月[笑cry]
,5193429338559170,,,,,,,5193436867070955,2025-07-28T17:35:01+08:00,2025-07,申领程序在哪个平台？
,5193429338559170,,,,,,,5193450811295419,2025-07-28T18:30:26+08:00,2025-07,没有交社保也可以领吗
,5193429338559170,,,,,,,5193437735029106,2025-07-28T17:38:28+08:00,2025-07,二胎三胎补助政策同步执行吗？
,5193429338559170,,,,,,,5193476987950925,2025-07-28T20:14:27+08:00,2025-07,为什么我养了三年只有几百，养了大半年就有一万呀
,5193429338559170,,,,,,,5193669472682415,2025-07-29T08:59:18+08:00,2025-07,@yimochenai张
,5193429338559170,,,,,,,5193642683662638,2025-07-29T07:12:51+08:00,2025-07,完美错过，薅不上这个羊毛了，不知道免费学期能不能遇上。[允悲]
,5193429338559170,,,,,,,5193493496725839,2025-07-28T21:20:02+08:00,2025-07,补贴，狠狠地补贴。祖国需要更多的花朵，社会主义需要更多的接班人！[good][good]
,5193429338559170,,,,,,,5193469031088243,2025-07-28T19:42:49+08:00,2025-07,可以了可以了 总比什么都没有的好 云南什么时候能领？
,5193429338559170,,,,,,,5193469020865471,2025-07-28T19:42:47+08:00,2025-07,啥时候能领？上哪儿领？原来说的二孩补贴也没落实呢[doge][doge][doge]
,5193429338559170,,,,,,,5193453706679590,2025-07-28T18:41:56+08:00,2025-07,支持支持，钱不多，能发就是好事。
,5193429338559170,,,,,,,5193447667404164,2025-07-28T18:17:56+08:00,2025-07,30岁以下就不可以了吗？现在大学生就业这么困难[笑cry]
,5193429338559170,,,,,,,5193447360171238,2025-07-28T18:16:43+08:00,2025-07,那就是三年到头发10800
,5193429338559170,,,,,,,5193444922233907,2025-07-28T18:07:02+08:00,2025-07,生早了，21年生的啥也没有
